,Unnamed: 0,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Distance_km
34905,38056,33,4.6,4,21,21,Cloudy,Jam,van,Metropolitian ,Grocery,9.193014472266961
34906,38058,24,5.0,1,19,19,Stormy,Jam,scooter,Urban ,Books,13.631449198481711
34907,38059,38,4.9,0,23,23,Cloudy,Low,motorcycle,Metropolitian ,Electronics,19.627226055365586
34908,38060,37,5.0,3,23,23,Windy,Low,scooter,Urban ,Kitchen,17.074116110019787
34909,38061,24,4.7,2,20,21,Sandstorms,Jam,motorcycle,Metropolitian ,Clothing,4.561152341209805
34910,38062,35,5.0,4,8,8,Sunny,Low,van,Urban ,Books,1.5094402621798344
34911,38063,23,4.6,0,21,21,Sunny,Jam,motorcycle,Metropolitian ,Books,4.596477246826326
34912,38064,21,4.5,2,19,19,Sandstorms,Jam,scooter,Urban ,Apparel,10.64105130998624
34913,38065,38,3.7,4,23,23,Fog,Low,van,Metropolitian ,Home,20.181059137197778
34914,38066,21,4.6,1,18,18,Windy,Medium,motorcycle,Metropolitian ,Clothing,12.162009006258288
34915,38067,24,5.0,1,17,17,Cloudy,Medium,motorcycle,Metropolitian ,Books,9.121519225895119
34916,38068,31,4.8,2,20,20,Windy,Jam,motorcycle,Metropolitian ,Toys,17.07353769061412
34917,38069,31,4.0,6,18,19,Cloudy,Medium,scooter,Metropolitian ,Jewelry,12.417792351617555
34918,38070,36,4.4,0,17,18,Windy,Medium,van,Urban ,Kitchen,7.683177078354373
34919,38071,37,4.6,6,19,19,Fog,Jam,motorcycle,Metropolitian ,Apparel,12.294166376369665
34920,38072,34,4.9,5,8,8,Sandstorms,Low,motorcycle,Metropolitian ,Cosmetics,3.05993332724141
34921,38073,23,4.6,4,23,0,Sunny,Low,motorcycle,Metropolitian ,Clothing,7.6481792534738355
34922,38074,21,4.3,4,21,21,Cloudy,Jam,motorcycle,Urban ,Cosmetics,13.611544388190575
34923,38075,27,4.6,4,23,23,Sandstorms,Low,motorcycle,Metropolitian ,Home,7.649724402449684
34924,38076,24,4.6,6,20,20,Fog,Jam,scooter,Other,Apparel,13.971950882978046
34925,38077,37,4.8,1,19,19,Sunny,Jam,motorcycle,Urban ,Kitchen,10.880991591395228
34926,38078,26,4.6,0,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Kitchen,7.762480218802449
34927,38079,30,4.9,0,19,20,Fog,Jam,van,Metropolitian ,Books,16.38489468676721
34928,38080,33,4.9,4,19,19,Stormy,Jam,scooter,Metropolitian ,Pet Supplies,16.90249592854745
34929,38081,33,4.6,4,22,22,Fog,Low,motorcycle,Metropolitian ,Apparel,10.683765175101241
34930,38082,26,4.8,5,23,23,Sunny,Low,motorcycle,Metropolitian ,Apparel,4.59663204175947
34931,38083,30,4.9,2,22,22,Cloudy,Jam,motorcycle,Metropolitian ,Books,13.763977224427641
34932,38085,37,4.6,5,22,22,Windy,Low,motorcycle,Metropolitian ,Kitchen,17.098804215242584
34933,38086,37,4.6,4,15,16,Cloudy,Medium,scooter,Metropolitian ,Clothing,6.209485128886319
34934,38088,39,4.2,1,17,17,Windy,Medium,motorcycle,Metropolitian ,Kitchen,7.60136893811491
34935,38089,27,4.8,1,18,19,Sunny,Medium,motorcycle,Urban ,Pet Supplies,12.435256015114375
34936,38090,34,4.2,4,18,18,Cloudy,Medium,motorcycle,Urban ,Electronics,8.93778311563518
34937,38091,39,4.9,4,21,21,Stormy,Jam,scooter,Metropolitian ,Jewelry,19.76188003558724
34938,38092,25,4.0,0,21,21,Fog,Jam,motorcycle,Metropolitian ,Snacks,7.6481792534738355
34939,38093,20,4.6,1,17,17,Sandstorms,Medium,van,Urban ,Skincare,10.867285240714487
34940,38094,30,4.6,1,13,13,Fog,High,motorcycle,Metropolitian ,Shoes,6.210168035777162
34941,38095,36,4.4,2,19,19,Stormy,Jam,scooter,Metropolitian ,Snacks,9.326113870789774
34942,38096,31,4.9,6,10,10,Sunny,Low,scooter,Urban ,Pet Supplies,1.5323511358881128
34943,38097,20,4.7,0,22,22,Fog,Low,van,Metropolitian ,Snacks,17.098804215242584
34944,38098,37,4.5,6,17,17,Sandstorms,Medium,scooter,Metropolitian ,Grocery,16.824549100074805
34945,38099,31,4.8,3,22,22,Fog,Low,motorcycle,Metropolitian ,Outdoors,4.476914564953865
34946,38100,29,4.1,5,12,12,Sunny,High,motorcycle,Metropolitian ,Home,5.959018323622379
34947,38101,31,4.7,4,13,13,Sandstorms,High,motorcycle,Metropolitian ,Skincare,6.209021101535612
34948,38102,36,4.6,0,23,23,Cloudy,Low,scooter,Metropolitian ,Sports,14.0219570899938
34949,38103,35,4.7,1,18,19,Sunny,Medium,motorcycle,Metropolitian ,Books,12.256574293065658
34950,38104,24,4.9,4,23,23,Windy,Low,scooter,Urban ,Sports,10.868263117988388
34951,38105,29,4.6,2,17,17,Fog,Medium,scooter,Urban ,Sports,20.182728114832916
34952,38106,23,4.9,4,21,22,Stormy,Jam,motorcycle,Metropolitian ,Shoes,13.682516298592299
34953,38107,21,5.0,1,18,18,Stormy,Medium,motorcycle,Metropolitian ,Toys,4.5790387166346855
34954,38108,30,4.7,0,20,20,Sunny,Jam,motorcycle,Urban ,Kitchen,4.58903875102421
34955,38109,36,3.6,3,21,21,Windy,Jam,scooter,Metropolitian ,Apparel,12.421242442902571
34956,38110,20,4.8,4,21,21,Fog,Jam,scooter,Metropolitian ,Apparel,10.709003371535417
34957,38111,37,4.7,3,21,21,Fog,Jam,van,Urban ,Books,4.67431885403065
34958,38112,20,4.9,5,20,21,Fog,Jam,motorcycle,Metropolitian ,Grocery,13.215391250313631
34959,38113,36,4.7,0,11,11,Stormy,High,scooter,Metropolitian ,Grocery,1.4901538808207615
34960,38114,33,4.2,4,21,21,Windy,Jam,scooter,Metropolitian ,Pet Supplies,4.464828880999525
34961,38115,35,4.5,4,21,21,Stormy,Jam,scooter,Metropolitian ,Pet Supplies,10.881463659821872
34962,38116,36,5.0,3,9,9,Fog,Low,motorcycle,Urban ,Snacks,1.554619810773694
34963,38117,31,4.7,1,18,19,Cloudy,Medium,motorcycle,Metropolitian ,Cosmetics,7.772039544673178
34964,38118,24,4.8,5,19,19,Stormy,Jam,motorcycle,Metropolitian ,Jewelry,7.573467821949914
34965,38119,31,4.1,1,21,21,Fog,Jam,motorcycle,Urban ,Electronics,16.902909983695867
34966,38120,23,5.0,6,23,23,Cloudy,Low,scooter,Metropolitian ,Toys,16.38385607184808
34967,38121,24,4.6,2,14,14,Fog,High,motorcycle,Metropolitian ,Grocery,6.081091813811516
34968,38122,36,4.9,2,20,20,Sunny,Jam,motorcycle,Metropolitian ,Outdoors,4.663310851898783
34969,38123,30,4.7,5,10,11,Cloudy,Low,motorcycle,Metropolitian ,Shoes,1.5526496306637072
34970,38124,39,4.5,3,8,9,Stormy,Low,scooter,Metropolitian ,Grocery,3.1053555451188637
34971,38126,28,4.7,6,17,17,Windy,Medium,scooter,Urban ,Books,7.448560816474598
34972,38128,20,4.9,0,22,22,Fog,Low,scooter,Metropolitian ,Outdoors,12.1610162189127
34973,38129,32,4.8,5,22,22,Sandstorms,Low,motorcycle,Metropolitian ,Books,19.620419296539986
34974,38130,29,4.6,6,18,19,Stormy,Medium,motorcycle,Metropolitian ,Grocery,10.587588203123412
34975,38131,38,4.6,1,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Toys,4.596951629499114
34976,38132,29,4.5,3,20,20,Fog,Jam,motorcycle,Urban ,Electronics,7.601362669750945
34977,38133,21,4.9,1,17,18,Stormy,Medium,motorcycle,Metropolitian ,Electronics,9.075423573606574
34978,38134,33,4.7,5,13,13,Fog,High,motorcycle,Metropolitian ,Toys,6.037193175494637
34979,38135,24,4.7,4,22,22,Windy,Low,motorcycle,Metropolitian ,Cosmetics,10.602450942886513
34980,38136,22,4.4,4,9,9,Windy,Low,motorcycle,Metropolitian ,Grocery,1.4923568262398723
34981,38137,29,4.6,5,10,10,Fog,Low,motorcycle,Metropolitian ,Snacks,1.5302594894332384
34982,38138,22,4.7,2,19,20,Stormy,Jam,motorcycle,Metropolitian ,Shoes,4.658009301231346
34983,38139,28,4.7,2,22,22,Stormy,Low,motorcycle,Urban ,Kitchen,12.074281945769359
34984,38140,37,4.9,2,23,23,Cloudy,Low,scooter,Metropolitian ,Clothing,19.76106632827125
34985,38141,39,4.1,1,20,20,Windy,Jam,van,Metropolitian ,Kitchen,4.674184358398377
34986,38142,38,4.8,2,19,19,Sunny,Jam,motorcycle,Metropolitian ,Outdoors,4.537940846050908
34987,38143,34,4.0,2,18,18,Fog,Medium,scooter,Metropolitian ,Snacks,10.724517748046026
34988,38144,25,4.0,2,20,20,Cloudy,Jam,scooter,Metropolitian ,Apparel,16.113469821684475
34989,38145,21,4.6,5,11,11,Stormy,High,motorcycle,Metropolitian ,Electronics,1.5302997807730145
34990,38146,21,4.9,0,23,0,Sandstorms,Low,motorcycle,Urban ,Pet Supplies,12.464422665211348
34991,38147,24,4.8,6,21,21,Fog,Jam,scooter,Metropolitian ,Kitchen,4.674173521866281
34992,38148,38,4.9,1,22,23,Windy,Low,scooter,Other,Clothing,7.660840811905797
34993,38149,31,4.2,4,14,14,Windy,High,motorcycle,Metropolitian ,Grocery,6.209485214483088
34994,38150,31,4.7,5,23,0,Windy,Low,motorcycle,Urban ,Toys,10.565936169903516
34995,38151,25,4.6,6,23,23,Cloudy,Low,scooter,Metropolitian ,Toys,4.4691938252042425
34996,38152,26,4.9,3,23,23,Sandstorms,Low,scooter,Metropolitian ,Sports,4.674153680097242
34997,38153,23,4.7,0,20,20,Stormy,Jam,scooter,Urban ,Pet Supplies,9.122100805601145
34998,38154,39,3.8,6,20,20,Stormy,Jam,scooter,Metropolitian ,Sports,13.582511011042971
34999,38155,30,4.8,6,16,17,Fog,Medium,scooter,Urban ,Skincare,6.242010014712012
35000,38156,33,4.8,3,20,20,Sunny,Jam,motorcycle,Metropolitian ,Outdoors,4.610405794808594
35001,38157,29,4.9,1,9,9,Sunny,Low,motorcycle,Metropolitian ,Shoes,3.0644871057616707
35002,38158,30,4.5,1,18,18,Stormy,Medium,scooter,Metropolitian ,Apparel,9.314976789360623
35003,38160,35,4.7,6,19,19,Sunny,Jam,motorcycle,Metropolitian ,Shoes,19.36744052557847
35004,38161,26,5.0,5,13,14,Cloudy,High,motorcycle,Metropolitian ,Electronics,6.116387229265562
35005,38163,27,4.9,0,10,10,Fog,Low,scooter,Urban ,Skincare,1.5297989528631668
35006,38164,23,4.9,2,22,23,Sunny,Low,motorcycle,Metropolitian ,Cosmetics,13.615833459011268
35007,38166,29,4.5,1,13,14,Windy,High,motorcycle,Urban ,Clothing,6.037990253487766
35008,38167,23,4.6,5,21,22,Sunny,Jam,motorcycle,Other,Skincare,13.99001950805727
35009,38168,20,5.0,6,10,10,Cloudy,Low,scooter,Metropolitian ,Apparel,3.040539883060508
35010,38169,37,4.6,6,20,20,Fog,Jam,motorcycle,Semi-Urban ,Snacks,20.253459166411545
35011,38170,20,4.7,4,20,20,Fog,Jam,scooter,Urban ,Snacks,4.588360239493078
35012,38171,21,4.6,0,15,15,Fog,High,motorcycle,Urban ,Pet Supplies,6.050103074349793
35013,38172,36,4.4,5,18,18,Stormy,Medium,motorcycle,Urban ,Snacks,7.790125828454116
35014,38173,31,4.3,4,11,12,Fog,High,motorcycle,Urban ,Grocery,3.1212605123333854
35015,38174,32,4.7,3,23,23,Windy,Low,scooter,Metropolitian ,Electronics,16.721976048741215
35016,38176,38,4.1,0,22,22,Fog,Low,scooter,Metropolitian ,Home,13.788581570141362
35017,38177,33,4.2,1,23,23,Windy,Low,motorcycle,Urban ,Sports,4.527535939190659
35018,38178,20,4.7,1,9,10,Stormy,Low,motorcycle,Other,Skincare,1.5580865162468949
35019,38179,31,4.7,6,19,19,Cloudy,Medium,motorcycle,Metropolitian ,Toys,4.610285665960067
35020,38180,24,4.9,2,17,17,Cloudy,Medium,scooter,Metropolitian ,Clothing,16.98127335203476
35021,38181,35,4.6,4,22,22,Sunny,Low,motorcycle,Metropolitian ,Books,10.757204708670502
35022,38182,27,4.3,3,19,19,Fog,Jam,scooter,Metropolitian ,Snacks,19.620419296539986
35023,38183,24,5.0,1,22,22,Sandstorms,Jam,motorcycle,Urban ,Books,10.865584127340643
35024,38184,36,4.1,5,16,16,Windy,Medium,scooter,Urban ,Snacks,6.128804224238059
35025,38185,31,4.6,5,22,22,Cloudy,Low,scooter,Metropolitian ,Snacks,7.763607607839511
35026,38186,29,4.7,4,17,17,Windy,Medium,scooter,Metropolitian ,Snacks,7.601681384871197
35027,38187,34,4.9,2,23,23,Windy,Low,motorcycle,Other,Clothing,20.887107461224954
35028,38188,20,4.7,0,17,17,Sandstorms,Medium,motorcycle,Urban ,Shoes,7.6608956642418224
35029,38189,35,4.9,2,23,23,Fog,Low,scooter,Urban ,Jewelry,10.42732189063304
35030,38190,37,4.7,5,12,12,Windy,High,motorcycle,Metropolitian ,Skincare,6.049919555217586
35031,38191,21,4.7,2,22,22,Sandstorms,Low,motorcycle,Urban ,Home,16.388699354723066
35032,38192,23,4.6,0,21,21,Cloudy,Jam,motorcycle,Urban ,Electronics,12.43525673518922
35033,38193,37,4.8,4,16,17,Sunny,Medium,motorcycle,Metropolitian ,Skincare,5.860416837896751
35034,38194,20,4.7,1,23,23,Sandstorms,Low,scooter,Metropolitian ,Toys,19.761110067714096
35035,38195,37,4.0,4,17,17,Cloudy,Medium,motorcycle,Metropolitian ,Outdoors,19.3626986679347
35036,38196,26,4.7,3,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Skincare,16.63651695459671
35037,38197,38,4.0,4,17,17,Fog,Medium,motorcycle,Metropolitian ,Cosmetics,12.418575637818037
35038,38198,23,4.7,0,19,19,Sunny,Jam,scooter,Urban ,Cosmetics,10.60258238247256
35039,38199,20,4.8,2,19,19,Windy,Jam,motorcycle,Metropolitian ,Grocery,12.073551890748645
35040,38200,37,4.5,2,19,19,Sunny,Jam,motorcycle,Metropolitian ,Sports,16.825674553493343
35041,38201,34,4.9,1,22,22,Fog,Low,motorcycle,Metropolitian ,Grocery,7.60136893811491
35042,38202,28,4.1,6,20,21,Cloudy,Jam,scooter,Other,Cosmetics,17.097925435353915
35043,38203,24,4.9,3,17,17,Sandstorms,Medium,scooter,Metropolitian ,Clothing,19.618656013659713
35044,38204,34,4.0,1,19,19,Stormy,Jam,motorcycle,Metropolitian ,Clothing,9.219783818326418
35045,38205,22,4.4,4,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Home,17.137414711878986
35046,38206,33,4.7,6,8,9,Cloudy,Low,motorcycle,Metropolitian ,Shoes,1.5525569843004514
35047,38207,28,4.7,5,17,18,Windy,Medium,motorcycle,Metropolitian ,Books,11.747351283055355
35048,38208,37,4.8,2,12,12,Fog,High,van,Metropolitian ,Skincare,6.232393050016768
35049,38209,31,4.8,4,19,19,Windy,Medium,motorcycle,Urban ,Home,17.09838536204264
35050,38210,29,5.0,4,19,19,Stormy,Jam,motorcycle,Metropolitian ,Cosmetics,13.613850325840419
35051,38211,39,4.6,0,16,16,Cloudy,Medium,motorcycle,Metropolitian ,Outdoors,6.232189890723436
35052,38212,27,4.3,3,20,20,Fog,Jam,scooter,Urban ,Home,19.88997830374344
35053,38213,29,4.7,4,17,18,Sunny,Medium,motorcycle,Metropolitian ,Kitchen,7.573225613488764
35054,38214,39,4.6,5,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Sports,9.219905581616992
35055,38215,39,4.8,2,17,17,Sunny,Medium,scooter,Metropolitian ,Home,10.594444749553862
35056,38216,35,4.8,5,11,12,Windy,High,motorcycle,Metropolitian ,Books,3.1162228846223834
35057,38217,29,4.8,3,22,23,Sunny,Low,scooter,Metropolitian ,Shoes,7.7725232004434295
35058,38218,25,4.7,1,22,22,Windy,Low,van,Urban ,Toys,9.326651352175272
35059,38219,22,4.9,2,23,23,Fog,Low,motorcycle,Metropolitian ,Jewelry,10.704161271430333
35060,38220,23,4.6,3,17,17,Stormy,Medium,motorcycle,Metropolitian ,Sports,19.663125922534896
35061,38221,34,4.4,0,23,23,Sandstorms,Low,motorcycle,Metropolitian ,Jewelry,4.589265860691712
35062,38222,20,4.5,0,23,23,Stormy,Low,scooter,Urban ,Clothing,9.12108977493757
35063,38223,20,4.7,3,20,20,Windy,Jam,scooter,Metropolitian ,Sports,19.364277132208514
35064,38224,26,4.6,5,23,23,Fog,Low,scooter,Metropolitian ,Books,7.7613504048972315
35065,38225,22,4.6,4,23,23,Windy,Low,motorcycle,Metropolitian ,Shoes,9.077679565695691
35066,38226,28,4.6,0,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Sports,20.17984922053873
35067,38227,20,4.9,5,11,11,Sandstorms,High,scooter,Metropolitian ,Kitchen,3.073687981631253
35068,38228,33,4.1,3,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Shoes,7.573406195224182
35069,38229,26,4.7,2,17,17,Sunny,Medium,motorcycle,Metropolitian ,Books,19.875680604910734
35070,38230,36,4.5,4,9,10,Stormy,Low,motorcycle,Metropolitian ,Jewelry,1.5093844931452696
35071,38231,26,4.7,0,17,17,Windy,Medium,scooter,Urban ,Shoes,4.5967456266495255
35072,38232,30,4.9,5,16,16,Windy,Medium,motorcycle,Urban ,Grocery,6.218076509100711
35073,38233,39,4.8,0,22,22,Windy,Low,motorcycle,Metropolitian ,Jewelry,7.683355299930933
35074,38234,31,4.2,6,20,20,Cloudy,Jam,scooter,Metropolitian ,Clothing,20.253058591951756
35075,38235,38,4.0,2,8,8,Sandstorms,Low,motorcycle,Urban ,Jewelry,3.064267071068136
35076,38236,34,5.0,6,19,19,Sandstorms,Jam,scooter,Metropolitian ,Grocery,8.92908688893574
35077,38237,28,4.6,6,22,22,Fog,Low,motorcycle,Metropolitian ,Skincare,19.36342948174777
35078,38238,21,4.2,6,21,22,Sunny,Jam,motorcycle,Urban ,Grocery,7.652510173139905
35079,38239,28,4.9,6,15,15,Sandstorms,Medium,van,Metropolitian ,Books,6.119866712015615
35080,38240,28,5.0,1,8,8,Sunny,Low,van,Metropolitian ,Shoes,3.073782598017619
35081,38242,20,4.8,5,11,11,Cloudy,High,scooter,Metropolitian ,Toys,3.0734222587643045
35082,38243,24,4.8,4,18,18,Windy,Medium,motorcycle,Metropolitian ,Jewelry,13.78848075238715
35083,38244,32,4.6,3,19,20,Cloudy,Jam,motorcycle,Metropolitian ,Books,16.600060265890743
35084,38245,34,5.0,5,23,23,Fog,Low,motorcycle,Metropolitian ,Toys,20.856833724898493
35085,38246,27,4.8,6,16,16,Cloudy,Medium,van,Metropolitian ,Outdoors,6.050438648835732
35086,38247,38,5.0,0,19,19,Fog,Jam,motorcycle,Metropolitian ,Toys,16.64729968728447
35087,38248,35,4.8,5,22,22,Stormy,Low,motorcycle,Metropolitian ,Books,12.419649807727563
35088,38249,37,4.9,0,22,23,Cloudy,Low,motorcycle,Metropolitian ,Shoes,9.326359385740641
35089,38250,20,4.8,5,20,20,Sandstorms,Jam,scooter,Urban ,Snacks,4.65713301884333
35090,38251,31,4.7,0,13,13,Sunny,High,motorcycle,Metropolitian ,Kitchen,6.21800234869445
35091,38252,26,4.9,3,10,10,Fog,Low,motorcycle,Urban ,Shoes,3.040666798077057
35092,38255,36,4.8,3,22,23,Stormy,Low,motorcycle,Urban ,Pet Supplies,10.563519849475314
35093,38256,35,4.8,2,23,23,Stormy,Low,scooter,Metropolitian ,Clothing,19.672892814747
35094,38257,32,4.7,2,11,12,Sandstorms,High,scooter,Urban ,Toys,3.1161423837882567
35095,38258,32,4.9,3,22,22,Sunny,Low,scooter,Urban ,Home,17.0767871164594
35096,38259,38,4.3,6,8,9,Windy,Low,motorcycle,Metropolitian ,Kitchen,3.0736169345596607
35097,38260,26,4.8,1,15,15,Cloudy,Medium,scooter,Urban ,Outdoors,5.860416837896751
35098,38261,30,4.6,6,17,17,Sunny,Medium,motorcycle,Metropolitian ,Electronics,10.724879289478304
35099,38262,37,4.7,1,23,23,Sandstorms,Low,scooter,Urban ,Sports,4.657671710224878
35100,38263,34,4.3,6,21,21,Windy,Jam,motorcycle,Urban ,Apparel,10.64105130998624
35101,38264,33,3.6,2,22,22,Fog,Low,motorcycle,Metropolitian ,Home,16.72141633133003
35102,38265,33,4.7,0,17,17,Stormy,Medium,motorcycle,Metropolitian ,Sports,20.968993556155134
35103,38266,25,4.7,6,17,17,Windy,Medium,scooter,Urban ,Home,16.72059667667709
35104,38267,25,5.0,6,21,22,Fog,Jam,van,Metropolitian ,Apparel,16.852118690780628
35105,38268,28,4.8,5,11,11,Cloudy,Low,scooter,Metropolitian ,Grocery,1.529743511582863
35106,38269,28,4.9,4,20,20,Windy,Jam,scooter,Metropolitian ,Kitchen,10.724956120302584
35107,38270,33,3.7,2,17,17,Stormy,Medium,scooter,Metropolitian ,Cosmetics,13.681056958913906
35108,38271,28,4.4,6,20,20,Fog,Jam,motorcycle,Metropolitian ,Skincare,13.763896210757977
35109,38272,22,4.7,1,19,19,Stormy,Jam,motorcycle,Metropolitian ,Kitchen,4.656983638230308
35110,38273,23,4.7,1,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Shoes,10.60216485230212
35111,38274,25,4.7,5,20,20,Stormy,Jam,scooter,Urban ,Pet Supplies,7.660582694185052
35112,38275,22,5.0,3,18,18,Fog,Medium,scooter,Metropolitian ,Kitchen,7.562108717550266
35113,38276,36,4.8,5,22,22,Stormy,Low,scooter,Metropolitian ,Outdoors,8.938685874463816
35114,38278,30,4.4,0,20,20,Stormy,Jam,motorcycle,Semi-Urban ,Electronics,12.463943835956604
35115,38279,32,4.9,4,21,21,Stormy,Jam,scooter,Urban ,Toys,4.560734055769101
35116,38280,32,3.5,5,17,17,Windy,Medium,motorcycle,Urban ,Grocery,12.435806041180756
35117,38281,25,4.5,3,23,23,Fog,Low,motorcycle,Metropolitian ,Clothing,13.68148555689137
35118,38284,32,4.2,6,8,8,Sandstorms,Low,motorcycle,Urban ,Sports,3.0188284633848217
35119,38285,27,4.6,6,20,20,Stormy,Jam,motorcycle,Metropolitian ,Snacks,13.766192440641818
35120,38286,35,3.8,3,20,20,Stormy,Jam,scooter,Metropolitian ,Skincare,10.75638385340382
35121,38287,23,4.9,6,10,10,Fog,Low,scooter,Urban ,Jewelry,3.040649953439472
35122,38289,28,5.0,1,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Skincare,10.703215446671857
35123,38290,28,4.9,3,22,22,Cloudy,Low,motorcycle,Metropolitian ,Shoes,19.663125922534896
35124,38291,33,4.9,3,18,18,Cloudy,Medium,scooter,Metropolitian ,Kitchen,4.469166522803337
35125,38292,37,4.6,4,23,23,Stormy,Low,motorcycle,Metropolitian ,Clothing,19.76089839940378
35126,38293,26,4.6,2,19,19,Sunny,Jam,motorcycle,Metropolitian ,Shoes,10.594379693652364
35127,38294,32,4.9,0,14,14,Sandstorms,High,scooter,Metropolitian ,Apparel,5.960345509794304
35128,38295,31,4.9,3,8,8,Windy,Low,motorcycle,Metropolitian ,Jewelry,3.0736169345596607
35129,38296,27,4.6,5,19,19,Stormy,Jam,scooter,Urban ,Cosmetics,7.790336733567704
35130,38297,24,4.7,0,14,14,Sandstorms,High,motorcycle,Metropolitian ,Apparel,6.20919924806096
35131,38298,25,4.9,2,23,23,Cloudy,Low,scooter,Metropolitian ,Skincare,10.868240116750805
35132,38299,33,4.8,5,8,8,Stormy,Low,motorcycle,Metropolitian ,Cosmetics,3.1091344143312867
35133,38300,35,5.0,4,9,9,Sunny,Low,scooter,Metropolitian ,Books,1.5137699120811778
35134,38301,31,4.5,4,21,21,Windy,Jam,scooter,Metropolitian ,Outdoors,13.405971717381743
35135,38302,34,4.4,0,19,19,Fog,Jam,scooter,Metropolitian ,Snacks,16.903843893839564
35136,38303,39,4.1,3,8,8,Stormy,Low,motorcycle,Metropolitian ,Pet Supplies,3.060557773040758
35137,38305,39,4.8,2,17,17,Windy,Medium,scooter,Metropolitian ,Toys,16.65990378949706
35138,38306,21,4.8,1,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Shoes,20.178916924749682
35139,38307,27,4.6,0,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Cosmetics,12.162012260678955
35140,38308,32,4.1,4,19,20,Sandstorms,Jam,motorcycle,Metropolitian ,Apparel,13.830206237242956
35141,38309,22,4.8,0,17,17,Cloudy,Medium,motorcycle,Urban ,Electronics,19.471572943617424
35142,38310,20,4.0,6,19,20,Fog,Jam,van,Metropolitian ,Sports,13.40588385177958
35143,38311,25,4.7,5,10,10,Sandstorms,Low,motorcycle,Urban ,Kitchen,1.5147453171152914
35144,38312,25,5.0,2,13,14,Sandstorms,High,motorcycle,Metropolitian ,Grocery,6.128501214162246
35145,38314,33,4.1,2,18,18,Stormy,Medium,motorcycle,Metropolitian ,Home,11.983203974931632
35146,38315,37,4.3,6,15,15,Stormy,Medium,motorcycle,Metropolitian ,Jewelry,6.050033592458703
35147,38316,32,4.9,3,18,18,Fog,Medium,motorcycle,Metropolitian ,Toys,7.790401204068506
35148,38317,32,4.8,4,12,13,Fog,High,scooter,Metropolitian ,Clothing,6.054767456777411
35149,38318,27,4.7,1,22,22,Stormy,Low,motorcycle,Metropolitian ,Home,17.13783007771357
35150,38319,30,4.0,4,17,18,Fog,Medium,scooter,Metropolitian ,Shoes,17.13921974225849
35151,38320,35,4.9,0,19,20,Stormy,Jam,scooter,Metropolitian ,Grocery,4.610035602260694
35152,38321,24,4.7,5,15,15,Windy,Medium,motorcycle,Metropolitian ,Home,6.232321450753526
35153,38322,33,4.1,1,10,10,Stormy,Low,motorcycle,Urban ,Grocery,3.1045718665451782
35154,38323,27,4.5,1,23,23,Cloudy,Low,scooter,Urban ,Apparel,12.234645517155798
35155,38324,37,4.6,3,20,20,Sunny,Jam,motorcycle,Metropolitian ,Pet Supplies,9.192571532077613
35156,38325,36,4.8,5,10,10,Fog,Low,motorcycle,Metropolitian ,Toys,1.5299884479314707
35157,38326,28,4.9,2,17,17,Fog,Medium,motorcycle,Metropolitian ,Toys,12.257021346006622
35158,38327,28,4.4,3,20,20,Windy,Jam,motorcycle,Metropolitian ,Electronics,10.865776701899678
35159,38328,37,4.6,2,17,17,Windy,Medium,scooter,Urban ,Outdoors,17.074786485938343
35160,38329,26,4.9,3,9,9,Cloudy,Low,motorcycle,Urban ,Clothing,3.0408940852046724
35161,38330,37,5.0,3,21,21,Sandstorms,Jam,scooter,Metropolitian ,Sports,7.448303502970493
35162,38331,22,5.0,1,14,15,Cloudy,High,scooter,Metropolitian ,Sports,6.210141144622586
35163,38332,20,4.9,0,23,23,Sunny,Low,scooter,Other,Clothing,4.657153007152837
35164,38333,25,4.8,0,18,18,Windy,Medium,scooter,Metropolitian ,Apparel,7.648947507755509
35165,38334,34,4.8,3,23,23,Fog,Low,motorcycle,Metropolitian ,Skincare,9.121044921629522
35166,38335,32,4.8,0,15,16,Fog,Medium,van,Metropolitian ,Books,6.050094908857936
35167,38336,29,4.7,1,13,13,Windy,High,scooter,Metropolitian ,Shoes,6.037448590044755
35168,38337,20,4.9,6,22,23,Stormy,Low,scooter,Metropolitian ,Outdoors,7.546670729116101
35169,38338,30,4.9,6,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Pet Supplies,16.903235903519843
35170,38340,36,4.0,3,21,21,Stormy,Jam,motorcycle,Metropolitian ,Books,7.562272055565832
35171,38341,28,4.9,4,21,21,Windy,Jam,motorcycle,Metropolitian ,Kitchen,20.182685858169084
35172,38342,23,4.9,2,20,20,Stormy,Jam,scooter,Metropolitian ,Toys,4.537653689675138
